para,label,document
"10. A process for hydrogenation of a substrate comprising: treating the substrate under a pressure of hydrogen with a catalytic amount of a metal complex of claim 1.
",0,US10112887-20181030.txt
"11. The process of claim 10, wherein the substrate comprises at least one ester group.
",0,US10112887-20181030.txt
"12. The process of claim 11, wherein the process proceeds according to the following scheme     wherein G1 and G2, simultaneously or independently, represent a linear, branched C1-C40 or cyclic C3-C40 alkyl, alkenyl or aromatic group, optionally substituted; or G1 and G2 together form a C4-C40 saturated or unsaturated radical.
",0,US10112887-20181030.txt
"13. The process of claim 10, wherein the substrate and product pair of the hydrogenation reaction is selected from the group consisting of:              Hydrogenation     Substrate Product         Aldehyde alcohol    Ketone alcohol    Ester alcohol    carboxylic acid alcohol    Ketene alcohol    Enol alcohol    Epoxide alcohol    Aldimine amine    Ketimine amine    ketene-imine amine    Nitrile amine    Aziridine amine    Nitro amine    Diazo amine    Isocyanide amine    Enamine amine    Lactone diol    Amide amine + alcohol    Aminoboranes amine-borane    Borazine amine-borane    Olefin alkane    Acetylene alkane    Allene alkane.
",0,US10112887-20181030.txt
"14. The process of claim 10, which is a solvent-free process.
",0,US10112887-20181030.txt
"15. The process of claim 6, wherein the process does not require a hydrogen acceptor.
",0,US10112887-20181030.txt
"16. The process of claim 6, which is a homogeneous process.
",0,US10112887-20181030.txt
"17. The metal complex of claim 1, wherein the phosphine is PMe3 or PPh3.
",0,US10112887-20181030.txt
"18. The metal complex of claim 1, wherein M is Ru or Os.
",0,US10112887-20181030.txt
"19. A metal complex of Formula III of claim 1, which is: a) RuCl2 (PPh3) [(EtSC2H4)2NH]; b) RuHCl(PPh3) [(EtSC2H4)2NH]; c) RuHCl(CO) [(EtSC2H4)2NH]; d) RuH(OEt) (PPh3) [(EtSC2H4)2NH].EtOH; or e) RuH2(PPh3) [(EtSC2H4)2NH].
",0,US10112887-20181030.txt
"20. A metal complex of Formula III of claim 1, which is: a) OsCl2 (PPh3) [(EtSC2H4)2NH]; b) OsHCl(PPh3) [(EtSC2H4)2NH]; c) OsHCl (CO) [(EtSC2H4)2NH].
",0,US10112887-20181030.txt
"TITLE
",0,US10450510-20191022.txt
"Industrial process using a forced-exhaust metal furnace and mechanisms developed for simultaneously producing coal, fuel gas, pyroligneous extract and tar
",0,US10450510-20191022.txt
"ABSTRACT
",0,US10450510-20191022.txt
"A sealed portable industrial furnace for optimizing the concurrent production of charcoal, fuel gas, pyroligneous extract and tar includes an upright metallic body for receiving wood or biomass. A cover is mounted to the upper end of the upright body and the pressure relief system is incorporated into the cover. A perforated base structure is attached to the lower end of the upright body, and a discharge valve is incorporated into the base structure and is closed during production of the charcoal and then is opened to unload the charcoal produced. A support skirt encircles the base structure to support the body in upright position and defines an expansion chamber for the accumulation of combustion gases generated by the furnace. A series of inlet openings are located along the height of the upright body through which combustion air may be introduced under the action of a control system which receives temperate data from temperature monitoring devices located along the height of the body.
",0,US10450510-20191022.txt
"FIELD USE
",0,US10450510-20191022.txt
"This patent relates to a process and a furnace designed for charcoal production with the recovery of the gases, tar and pyroligneous extract.
",0,US10450510-20191022.txt
"PRIOR ART
",0,US10450510-20191022.txt
"This invention relates to a process and a furnace for industrial production of charcoal and recovery of the gases generated in the process, in order to solve the problem inherent to carbonization process as implemented today by most charcoal. In Brazil, most of the charcoal production, around 70% comes from the traditional charcoal kilns of brick kilns, said “rabo-quente furnace.” These furnaces have a low percentage yield by weight in the conversion of biomass into charcoal and have high long production cycles. Typically they are spending five days to carbonize biomass and 7 days to complete cooling, i.e. between the loading and unloading are used about 12 to 14 days.
",0,US10450510-20191022.txt
"In the traditional process for producing coal in brick kilns type “Rabo-quente”, wood and coal are respectively loaded and unloaded manually, subjecting the furnace operator to severe and harsh working conditions. The process control means are highly subjective and dependent on the experience of the operator who must evaluate as sensory criteria, parameters such as the color of the smoke to determine the closing of the openings in the furnace wall. These openings, done manually, are called “baianas” in the furnace surface and “tatus” in the furnace base. In addition, generated gases in the carbonization process are released into the atmosphere without any control and/or use, resulting in a significant energy waste. The released gases by these furnaces still harm the operators working environment, as the smoke released when in contact with eyes and mucous membranes cause irritation and may also contain toxic substances. Added to the problems reported here, there is still the question of the large-scale production to meet the major consumers of charcoal, efficiently, automated, mechanized at low cost and without damaging the environment.
",0,US10450510-20191022.txt
"Since 2001, we presented to INPI a series of patent grant requests containing proposals for the solution of these problems. These requests related to the object of this report are discussed and presented in chronological order below.
",0,US10450510-20191022.txt
"On Oct. 2, 2001, it was filed with the INPI under the number PI 0104858-9 the request for the grant of a patent relating to a Container furnace for the production of charcoal. In this application, we sought a metallic furnace with forced exhaust gases, which must be placed in a combustion chamber inside an insulating well. In the combustion chamber, forestry waste or low grade firewood is burned to provide power to the carbonization process. This invention has only one control valve to the whole process, which is located below the combustion chamber of the furnace. The gases from the process are sucked by a hood, burned and then discarded to the environment. This system, although it has been proposed to solve the problems mentioned above, such as shorter carbonization time and improve process control and improve working conditions for workers, not completely cover all energy, environmental and operational issues. For example, by this charging system must be done manually. The cooling step takes place inside the furnace, which reduces the uptime of each furnace. Furthermore, the system is equipped with only one control valve, which for small volumes can be acceptable, but for industrial furnaces of large volume, such as on the proposal of this invention are not effective, being necessary the process control in several points of the furnace. Therefore, it is a project, even surpassing the prior art of the carbonization process, does not present at the time of its protocol all additional conditions required to complete solution of the energy, environmental and operational problems. These conditions and improvements were being presented in other patent applications and processes required to INPI, from 2001, including this new patent application, which we require at the present time (2014).
",0,US10450510-20191022.txt
"On Dec. 29, 2005, it was filed with the INPI under the number PI 0506224-1 the request for grant of a patent relating to a gasifier coupled to a Container furnace. The document discloses the use of the container Furnace as a gasifier through the combined input of steam and oxygen by means of gas distributors inside the furnace in which biomass gasification processes. PI 0506224-1 also discloses the use of fuel gases as an energy source for the drying process of wood; the use of thermal insulation to increase the life of the furnace; and the presence of a breast water to ensure the tightness of the furnace. This proposal or innovation claim is an improvement or enhancement in relation to the (PI 0104858-9) because it uses a combustion chamber below the furnace for supplying power to the process; It uses forced extraction of gases; there is a cost effective method of sealing the furnace and the process takes place in mobile metal furnaces. Although the PI 0506224-1 document deals with the Container furnace functionality as a gasifier, is not offered a definitive solution to the production of large scale charcoal, since the charcoal yield in a carbonization furnace which operates as a gasifier is low compared to the traditional process. This invention, filed in December 2005, aims to present and/or characterize the Container furnace as a gasification equipment, associated with a carbonization system. However, it still does not present complete solutions for environmental mechanization, automation and optimization, energetics and operational, which will be demonstrated in this application.
",0,US10450510-20191022.txt
"On Apr. 28, 2006, it was filed with the INPI under the number PI 0603433-0 the request for grant of a patent relating to a continue production process of coal in Containers furnaces with use of fuel gases from the carbonization of biomass. In this document is presented as main innovation to prior applications, the concept of metal furnace provided with orifices with control mechanical valves distributed to the side of the furnace. These valves can be opened or closed as required and continuation of carbonization. At the beginning of the process, the furnace must be placed inside a masonry shirt under a combustion chamber, which provide the energy required for carbonization of biomass. This chamber may have one or more air inlets to assist the control. According to PI 0603433-0, the proposed invention presents a time of carbonization between 8 and 16 hours depending on the moisture content of the wood. This time is significantly shorter than the carbonization time of a brick furnace, which is an average 5 days. For small and/or low thickness biomass, such as antlers and grass, carbonization lasted between 3 and 4 hours. It is understood by a final carbonization, the production of charcoal, characterized by containing a fixed carbon content between 70 and 85%. This application also reveals that the basic cycle consists of four steps: loading, carbonization, cooling and unloading. For each step is necessary a Container furnace to ensure the continuity of the cycle and to a greater production, it is necessary to manufacture multiple furnaces in cyclic operation.
",0,US10450510-20191022.txt
"PI 0603433-0 presents innovation to the state of the art the presence of air intake valves positioned over the lateral surface of the metal furnace. This is an important solution, since it allows the operator a control of the air inlet by on/off closing/opening, gradual or full, so that the inlet air flow can be monitored by equationing of the input speed, area and valve opening time. This is an evolution of the manual process to a mechanized and potentially automatable process. The controlled form of air injection also allows an optimization of the energy content of the gas generated in the carbonization, qualifying it as a potential fuel for use, for example, in generation of electricity.
",0,US10450510-20191022.txt
"However, on the need to keep coal inside the Container furnace during the cooling stage, the proposed invention in PI 0603433-0 makes impossible the continued use of the furnace, only to coal production. Furthermore, the document does not disclose a proposal to solve the rapid or instantaneous unloading the furnace.
",0,US10450510-20191022.txt
"Continuing with the same project on Aug. 11, 2006, it was filed with INPI under the number PI0603622-8 a patent grant request referring to a continuous production process of charcoal in Containers furnaces, this time considering the design with the exhaust gas system, which can occur at the bottom, top and/or side of the furnace. In this request, the main improvement over the previous process is the establishment of three options to the exhaust point in the furnace, which may be effected by top, bottom or side, alone or in combination. This innovation also consists in a evolution or innovation of the prior art, since in any process or carbonization technology does not occurs simultaneously exhaustion of gas in distributed form over the entire loading surface, which enhances productivity and yield, as it provides greater area and volume in homogeneous conditions of fluid dynamics and heat transfer. In traditional processes, it is conventionally the occurrence of carbonization front or line that runs through the load usually in a single direction, especially in the vertical direction or along the length of the logs. Obviously, coexists a carbonization front that occurs individually in each biomass part, of the external way (bark) to the center or core of the log.
",0,US10450510-20191022.txt
"Also on Aug. 11, 2006, a second patent grant request was filed with INPI under the number PI0603623-6 for a continuous production process of charcoal in Containers furnaces with ignition at top, bottom and sides of the furnace. This is an improvement over the prior art, since the ignition usually takes place solely by bottom and/or top of the furnace. Similarly to the application PI0603622-8, this solution intends to ensure the use of this feature in an exclusive way.
",0,US10450510-20191022.txt
