,index,para,label,document,predictions
659,659,"In some embodiments, isotopic purity refers to the percentage of molecules of an isotopically modified PUFAs in the composition relative to the total number of molecules of the isotopically modified PUFAs plus PUFAs with no heavy atoms. For example, the isotopic purity may be about 5%, 10%, 15%, 20%, 25%, 30%, 35%, 40%, 45%, 50%, 65%, 60%, 65%, 70%, 75%, 80%, 85%, 90%, 95%, or 100% of the molecules of isotopically modified PUFAs relative to the total number of molecules of both the isotopically modified PUFAs plus PUFAs with no heavy atoms. In some embodiments, isotopic purity of the PUFAs may be from about 50%-99% of the total number of molecules of the PUFAs in the composition. Two molecules of an isotopically modified PUFA out of a total of 100 total molecules of isotopically modified PUFAs plus PUFAs with no heavy atoms, will have 2% isotopic purity, regardless of the number of heavy atoms the two isotopically modified molecules contain.
",0,US10052299-20180821.txt,0
660,660,"In some aspects, an isotopically modified PUFA molecule may contain two deuterium atoms, such as when the two hydrogens in a methylene group are both replaced by deuterium, and thus may be referred to as a “D2” PUFA. Similarly, an isotopically modified PUFA molecule may contain four deuterium atoms and may be referred to as a “D4” PUFA.
",0,US10052299-20180821.txt,0
661,661,"The number of heavy atoms in a molecule, or the isotopic load, may vary. For example, a molecule with a relatively low isotopic load may contain 2 or 4 deuterium atoms. In a molecule with a very high load, each hydrogen may be replaced with a deuterium. Thus, the isotopic load refers to the percentage of heavy atoms in each PUFA molecule. For example, the isotopic load may be about 5%, 10%, 15%, 20%, 25%, 30%, 35%, 40%, 45%, 50%, 65%, 60%, 65%, 70%, 75%, 80%, 85%, 90%, 95%, or 100% of the number of the same type of atoms in comparison to a PUFA with no heavy atoms of the same type (e.g. hydrogen would be the “same type” as deuterium). Unintended side effects are expected to be reduced where there is high isotopic purity in a PUFA composition but low isotopic load in a given molecule. For example, the metabolic pathways will be less affected by using in a PUFA composition with high isotopic purity but low isotopic load.
",0,US10052299-20180821.txt,0
662,662,"In some aspects, isotopically modified PUFAs impart an amount of heavy atoms in a particular tissue. Thus, in some aspects, the amount of heavy molecules will be a particular percentage of the same type of molecules in a tissue. For example, the number of heavy molecules may be about 1%-100% of the total amount of the same type of molecules. In some aspects, 10-50% the molecules are substituted with the same type of heavy molecules.
",0,US10052299-20180821.txt,0
663,663,"In some embodiments, a compound with the same chemical bonding structure as an essential PUFA but with a different isotopic composition at particular positions will have significantly and usefully different chemical properties from the unsubstituted compound. The particular positions with respect to oxidation, such as enzymatic oxidation or oxidation by ROS, comprise bis-allylic positions of essential polyunsaturated fatty acids and their derivatives, as shown in FIG. 1 . The essential PUFAs isotope reinforced at bis-allylic positions shown below will be more stable to the oxidation. Accordingly, some aspects of the invention provide for particular methods of using compounds of Formula (1), whereas the sites can be further reinforced with carbon-13. R1=alkyl or H; m=1-10; n=1-5, where at each bis-allylic position, both Y atoms are deuterium atoms, for example,
",0,US10052299-20180821.txt,0
664,664,"11,11-Dideutero-cis,cis-9,12-Octadecadienoic acid (11,11-Dideutero-(9Z,12Z)-9,12-Octadecadienoic acid; D2-LA); and 11,11,14,14-Tetradeutero-cis, cis, cis-9,12,15-Octadecatrienoic acid (11,11,14,14-Tetradeutero-(9Z,12Z,15Z)-9,12,15-Octadecatrienoic acid; D4-ALA). In some embodiments, said positions, in addition to deuteration, can be further reinforced by carbon-13, each at levels of isotope abundance above the naturally-occurring abundance level. All other carbon-hydrogen bonds in the PUFA molecule may optionally contain deuterium and/or Carbon-13 at, or above, the natural abundance level.
",0,US10052299-20180821.txt,0
665,665,"Essential PUFAs are biochemically converted into higher homologues by desaturation and elongation. Therefore, some sites which are not bis-allylic in the precursor PUFAs will become bis-allylic upon biochemical transformation. Such sites then become sensitive to enzymatic oxidation or oxidation by ROS. In a further embodiment, such pro-bis-allylic sites, in addition to existing bis-allylic sites are reinforced by isotope substitution as shown below. Accordingly, this aspect of the invention provides for the use of compounds of Formula (2), where at each bis-allylic position, and at each pro-bis-allylic position, both X or both Y atoms may be deuterium atoms. R1=alkyl or H; m=1-10; n=1-5; p=1-10.
",0,US10052299-20180821.txt,0
666,666,"Said positions, in addition to deuteration, can be further reinforced by carbon-13, each at levels of isotope abundance above the naturally-occurring abundance level. All other carbon-hydrogen bonds in the PUFA molecule may contain optionally deuterium and/or carbon-13 at or above the natural abundance level.
",0,US10052299-20180821.txt,0
667,667,"Oxidation of PUFAs at different bis-allylic sites gives rise to different sets of products upon enzymatic- or ROS-driven oxidation. For example, 4-HNE is formed from n-6 PUFAs whereas 4-HHE is formed from n-3 PUFAs (Negre-Salvayre A, et al. Brit. J. Pharmacol. 2008; 153:6-20). The products of such oxidation possess different regulatory, toxic, signalling, etc. properties. It is therefore desirable to control the relative extent of such oxidations. Accordingly, some aspects of the invention provide for the use of compounds of Formula (3), differentially reinforced with heavy stable isotopes at selected bis-allylic or pro-bis-allylic positions, to control the relative yield of oxidation at different sites, as shown below, such that any of the pairs of Y 1 -Y n and/or X 1 -X m at the bis-allylic or pro-bis-allylic positions of PUFAs are Deuterium atoms. R1=alkyl or H; m=1-10; n=1-6; p=1-10
",0,US10052299-20180821.txt,0
668,668,"Said positions, in addition to deuteration, can be further reinforced by carbon-13. All other carbon-hydrogen bonds in the PUFA molecule may contain deuterium at, or above the natural abundance level. It will be appreciated that the break lines in the structure shown above represents a PUFA with a varying number of double bonds, a varying number of total carbons, and a varying combination of isotope reinforced bis-allylic and pro-bis-allylic sites.
",0,US10052299-20180821.txt,0
669,669,"Exact structures of compounds illustrated above are shown below that provide for both isotope reinforced n-3 (omega-3) and n-6 (omega-6) essential polyunsaturated fatty acids, and the PUFAs made from them biochemically by desaturation/elongation, to be used to slow oxidation. The PUFAs are isotope reinforced at oxidation sensitive sites. R may be H or alkyl; * represents either 12 C or 13 C.
",0,US10052299-20180821.txt,0
670,670,"D-Linoleic acids include:
",0,US10052299-20180821.txt,0
671,671,"The per-deuterated linoleic acid below may be produced by microbiological methods, for example by growing in media containing D and 13C.
",0,US10052299-20180821.txt,0
672,672,"D-Arachidonic acids include:
",0,US10052299-20180821.txt,0
673,673,"The per-deuterated arachidonic acid below may be produced by microbiological methods, such as by growing in media containing D and 13C.
",0,US10052299-20180821.txt,0
674,674,"D-Linolenic acid include:
",0,US10052299-20180821.txt,0
675,675,"Per-deuterated linolenic acid below may be produced by microbiological methods, such as growing in media containing D and 13C.
",0,US10052299-20180821.txt,0
676,676,"In some aspects of the invention, any PUFAs, whether essential or not, that are capable of being taken up from diet and used in the body, can be utilized. In the case of essential or non-essential PUFAs or precursors, the supplemented stabilized materials can compete with other dietary uptake and bio-manufacture to reduce the available disease-causing species concentrations.
",0,US10052299-20180821.txt,0
677,677,"In some aspects of the invention, the PUFAs isotopically reinforced at oxidation sensitive positions as described by way of the structures above are heavy isotope enriched at said positions as compared to the natural abundance of the appropriate isotope, deuterium and/or carbon-13.
",0,US10052299-20180821.txt,0
678,678,"In some embodiments, the disclosed compounds are enriched to 99% isotope purity or more. In some embodiments, the heavy isotope enrichment at said positions is between 50%-99% deuterium and/or carbon-13.
",0,US10052299-20180821.txt,0
679,679,"In a further embodiment of the invention, PUFAs or their essential precursors, which are isotopically reinforced at the bis-allylic positions, are used as preventive compounds against neurological diseases associated with the oxidative stress.
",0,US10052299-20180821.txt,0
680,680,"In a further embodiment of the invention, PUFAs or their essential precursors, which are isotopically reinforced at the bis-allylic positions, or at positions which will become bis-allylic upon biochemical desaturation, are used as preventive compounds against neurological diseases associated with the oxidative stress.
",0,US10052299-20180821.txt,0
